546,F5,5BW122,100,546
547,F5,5BW102,100,547
548,F5,5BW124,100,548
549,F5,5BW104,100,549
550,F5,5BW84,100,550
551,F5,5BW33,100,551
552,F5,5BW15,100,552
553,F5,5BW82,100,553
554,F5,5BW07,100,554
555,F5,5BW13,100,555
556,F5,5BW31,100,556
557,F5,5BW105,100,557
558,F5,5BW34,100,558
559,F5,5BW85,100,559
560,F5,5BW123,100,560
561,F5,5BW103,100,561
562,F5,5BW10,100,562
563,F5,5BW32,100,563
564,F5,5BW83,100,564
565,F5,5BW11,100,565
566,F5,5BW14,100,566
567,F5,5BW12,100,567
568,F5,5BW09,100,568
569,F5,5AW38,100,569
570,F5,5AW40,100,570
571,F5,5AW20,100,571
572,F5,5AW36,100,572
573,F5,5AW17,100,573
574,F5,5AW34,100,574
575,F5,5AW15,100,575
576,F5,5AW08,100,576
577,F5,5AW28,100,577
578,F5,5AW06,100,578
579,F5,5AW26,100,579
580,F5,5AW24,100,580
581,F5,5AW04,100,581
582,F5,5AW22,100,582
583,F5,5AW02,100,583
584,F5,5AW03,100,584
585,F5,5AW23,100,585
586,F5,5AW21,100,586
587,F5,5AW25,100,587
588,F5,5AW05,100,588
589,F5,5AW27,100,589
590,F5,5AW07,100,590
591,F5,5AW01,100,591
592,F5,5AW19,100,592
593,F5,5AW14,100,593
594,F5,5AW16,100,594
595,F5,5AW35,100,595
596,F5,5AW37,100,596
597,F5,5AW18,100,597
598,F5,5AW39,100,598
599,F5,5AW33,100,599
600,F5,5AW69,100,600
601,F5,5AW53,100,601
602,F5,5AW111,100,602
603,F5,5AW90,100,603
604,F5,5AW70,100,604
605,F5,5AW55,100,605
606,F5,5AW88,100,606
607,F5,5AW127,100,607
608,F5,5AW109,100,608
609,F5,5AW51,100,609
610,F5,5AW67,100,610
611,F5,5AW86,100,611
612,F5,5AW107,100,612
613,F5,5AW124,100,613
614,F5,5AW126,100,614
615,F5,5AW49,100,615
616,F5,5AW65,100,616
617,F5,5AW84,100,617
618,F5,5AW104,100,618
619,F5,5AW122,100,619
620,F5,5AW130,100,620
621,F5,5AW42,100,621
622,F5,5AW58,100,622
623,F5,5AW73,100,623
624,F5,5AW93,100,624
625,F5,5AW113,100,625
626,F5,5AW44,100,626
627,F5,5AW48,100,627
628,F5,5AW64,100,628
629,F5,5AW79,100,629
630,F5,5AW99,100,630
631,F5,5AW119,100,631
632,F5,5AW134,100,632
633,F5,5AW117,100,633
634,F5,5AW97,100,634
635,F5,5AW77,100,635
636,F5,5AW62,100,636
637,F5,5AW46,100,637
638,F5,5AW132,100,638
639,F5,5AW115,100,639
640,F5,5AW95,100,640
641,F5,5AW75,100,641
642,F5,5AW60,100,642
643,F5,5AW136,100,643
644,F5,5AW129,100,644
645,F5,5AW112,100,645
646,F5,5AW41,100,646
647,F5,5AW57,100,647
648,F5,5AW72,100,648
649,F5,5AW92,100,649
650,F5,5AW43,100,650
651,F5,5AW59,100,651
652,F5,5AW74,100,652
653,F5,5AW94,100,653
654,F5,5AW114,100,654
655,F5,5AW131,100,655
656,F5,5AW45,100,656
657,F5,5AW61,100,657
658,F5,5AW76,100,658
659,F5,5AW96,100,659
660,F5,5AW116,100,660
661,F5,5AW133,100,661
662,F5,5AW118,100,662
663,F5,5AW98,100,663
664,F5,5AW78,100,664
665,F5,5AW63,100,665
666,F5,5AW47,100,666
667,F5,5AW135,100,667
668,F5,5AW125,100,668
669,F5,5AW128,100,669
670,F5,5AW105,100,670
671,F5,5AW108,100,671
672,F5,5AW110,100,672
673,F5,5AW85,100,673
674,F5,5AW89,100,674
675,F5,5AW87,100,675
676,F5,5AW91,100,676
677,F5,5AW66,100,677
678,F5,5AW68,100,678
679,F5,5AW71,100,679
680,F5,5AW50,100,680
681,F5,5AW52,100,681
682,F5,5AW54,100,682
683,F5,5AW56,100,683
684,F5,5AW123,100,684
685,F5,5AW82,100,685
686,F5,5AW31,100,686
687,F5,5AW11,100,687
688,F5,5AW10,100,688
689,F5,5AW13,100,689
690,F5,5AW29,100,690
691,F5,5AW12,100,691
692,F5,5AW09,100,692
693,F5,5AW32,100,693
694,F5,5AW83,100,694
695,F5,5AW30,100,695
696,F4,B4CWP05,100,696
697,F4,B4CWP02,100,697
698,F4,B4CWP04,100,698
699,F4,B4CWP01,100,699
700,F4,B4CWP03,100,700
701,F4,B4DWP01,100,701
702,F4,B4DWP03,100,702
703,F4,B4DWP02,100,703
704,F4,B4DWP04,100,704
705,F4,B4BLW10,100,705
706,F4,B4BLW12,100,706
707,F4,B4BLW11,100,707
708,F4,B4BLW26,100,708
709,F4,B4BLW28,100,709
710,F4,B4BLW27,100,710
711,F4,B4BLW44,100,711
712,F4,B4BLW47,100,712
713,F4,B4BLW46,100,713
714,F4,B4BLW45,100,714
715,F4,B4BLW08,100,715
716,F4,B4BLW09,100,716
717,F4,B4BLW13,100,717
718,F4,B4BLW24,100,718
719,F4,B4BLW25,100,719
720,F4,B4BLW30,100,720
721,F4,B4BLW29,100,721
722,F4,B4BLW49,100,722
723,F4,B4BLW48,100,723
724,F4,B4BLW42,100,724
725,F4,B4BLW43,100,725
726,F4,B4BLW05,100,726
727,F4,B4BLW15,100,727
728,F4,B4BLW32,100,728
729,F4,B4BLW51,100,729
730,F4,B4BLW50,100,730
731,F4,B4BLW06,100,731
732,F4,B4BLW07,100,732
733,F4,B4BLW23,100,733
734,F4,B4BLW31,100,734
735,F4,B4BLW40,100,735
736,F4,B4BLW41,100,736
737,F4,B4BLW04,100,737
738,F4,B4BLW17,100,738
739,F4,B4BLW34,100,739
740,F4,B4BLW53,100,740
741,F4,B4BLW52,100,741
742,F4,B4BLW33,100,742
743,F4,B4BLW16,100,743
744,F4,B4BLW14,100,744
745,F4,B4BLW21,100,745
746,F4,B4BLW38,100,746
747,F4,B4BLW22,100,747
748,F4,B4BLW39,100,748
749,F4,B4BLW54,100,749
750,F4,B4BLW18,100,750
751,F4,B4BLW35,100,751
752,F4,B4BLW02,100,752
753,F4,B4BLW03,100,753
754,F4,B4BLW19,100,754
755,F4,B4BLW36,100,755
756,F4,B4BLW20,100,756
757,F4,B4BLW37,100,757
758,F4,B4BLW01,100,758
759,F4,B4CW48,100,759
760,F4,B4CW40,100,760
761,F4,B4CW34,100,761
762,F4,B4CW33,100,762
763,F4,B4CW32,100,763
764,F4,B4CW35,100,764
765,F4,B4CW36,100,765
766,F4,B4CW41,100,766
767,F4,B4CW42,100,767
768,F4,B4CW47,100,768
769,F4,B4CW46,100,769
770,F4,B4CW51,100,770
771,F4,B4CW50,100,771
772,F4,B4CW49,100,772
773,F4,B4CW39,100,773
774,F4,B4CW38,100,774
775,F4,B4CW45,100,775
776,F4,B4CW44,100,776
777,F4,B4CW43,100,777
778,F4,B4CW11,100,778
779,F4,B4CW23,100,779
780,F4,B4CW27,100,780
781,F4,B4CW01,100,781
782,F4,B4CW10,100,782
783,F4,B4CW09,100,783
784,F4,B4CW06,100,784
785,F4,B4CW07,100,785
786,F4,B4CW08,100,786
787,F4,B4CW16,100,787
788,F4,B4CW17,100,788
789,F4,B4CW18,100,789
790,F4,B4CW19,100,790
791,F4,B4CW22,100,791
792,F4,B4CW21,100,792
793,F4,B4CW20,100,793
794,F4,B4CW28,100,794
795,F4,B4CW29,100,795
796,F4,B4CW31,100,796
797,F4,B4CW30,100,797
798,F4,B4CW01A,100,798
799,F4,B4DW01,100,799
800,F4,B4DW10,100,800
801,F4,B4DW09,100,801
802,F4,B4CW05,100,802
803,F4,B4DW23,100,803
804,F4,B4CW15,100,804
805,F4,B4CW26,100,805
806,F4,B4CW25,100,806
807,F4,B4CW14,100,807
808,F4,B4CW04,100,808
809,F4,B4CW03,100,809
810,F4,B4CW13,100,810
811,F4,B4CW02,100,811
812,F4,B4CW12,100,812
813,F4,B4CW24,100,813
814,F4,B4DW24,100,814
815,F4,B4DW66,100,815
816,F4,B4DW71,100,816
817,F4,B4DW72,100,817
818,F4,B4DW70,100,818
819,F4,B4DW73,100,819
820,F4,B4DW74,100,820
821,F4,B4DW69,100,821
822,F4,B4DW68,100,822
823,F4,B4DW60,100,823
824,F4,B4DW50,100,824
825,F4,B4DW51,100,825
826,F4,B4DW52,100,826
827,F4,B4DW49,100,827
828,F4,B4DW61,100,828
829,F4,B4DW62,100,829
830,F4,B4DW59,100,830
831,F4,B4DW58,100,831
832,F4,B4DW63,100,832
833,F4,B4DW64,100,833
834,F4,B4DW53,100,834
835,F4,B4DW54,100,835
836,F4,B4DW47,100,836
837,F4,B4DW46,100,837
838,F4,B4DW57,100,838
839,F4,B4DW56,100,839
840,F4,B4DW45,100,840
841,F4,B4DW55,100,841
842,F4,B4DW65,100,842
843,F4,B4DW38,100,843
844,F4,B4DW37,100,844
845,F4,B4DW42,100,845
846,F4,B4DW43,100,846
847,F4,B4DW36,100,847
848,F4,B4DW35,100,848
849,F4,B4DW44,100,849
850,F4,B4DW34,100,850
851,F4,B4DW39,100,851
852,F4,B4DW40,100,852
853,F4,B4DW41,100,853
854,F4,B4DW30,100,854
855,F4,B4DW31,100,855
856,F4,B4DW17,100,856
857,F4,B4DW18,100,857
858,F4,B4DW15,100,858
859,F4,B4DW14,100,859
860,F4,B4DW13,100,860
861,F4,B4DW12,100,861
862,F4,B4DW19,100,862
863,F4,B4DW29,100,863
864,F4,B4DW28,100,864
865,F4,B4DW20,100,865
866,F4,B4DW27,100,866
867,F4,B4DW26,100,867
868,F4,B4DW32,100,868
869,F4,B4DW33,100,869
870,F4,B4DW21,100,870
871,F4,B4DW22,100,871
872,F4,B4DW11,100,872
873,F4,B4DW25,100,873
874,F4,B4DW16,100,874
875,F4,B4DW06,100,875
876,F4,B4DW07,100,876
877,F4,B4DW08,100,877
878,F4,B4DW04,100,878
879,F4,B4DW03,100,879
880,F4,B4DW02,100,880
881,F4,B4DW05,100,881
882,F4,B4BHRW14,100,882
883,F4,B4BHRW13,100,883
884,F4,B4BHRW12,100,884
885,F4,B4BHRW11,100,885
886,F4,B4BHRW10,100,886
887,F4,B4BHRW06,100,887
888,F4,B4BHRW05,100,888
889,F4,B4BHRW09,100,889
890,F4,B4BHRW02,100,890
891,F4,B4BHRW01,100,891
892,F4,B4BHRW07,100,892
893,F4,B4BHRW08,100,893
894,F4,B4BW50,100,894
895,F4,B4BW55,100,895
896,F4,B4BW54,100,896
897,F4,B4BW51,100,897
898,F4,B4BW53,100,898
899,F4,B4BW52,100,899
900,F4,B4BW40,100,900
901,F4,B4BW42,100,901
902,F4,B4BW41,100,902
903,F4,B4BW49,100,903
904,F4,B4BW48,100,904
905,F4,B4BW43,100,905
906,F4,B4BW44,100,906
907,F4,B4BW47,100,907
908,F4,B4BW46,100,908
909,F4,B4BW33,100,909
910,F4,B4BW34,100,910
911,F4,B4BW35,100,911
912,F4,B4BW36,100,912
913,F4,B4BW37,100,913
914,F4,B4BW38,100,914
915,F4,B4BW39,100,915
916,F4,B4BW45,100,916
917,F4,B4BW30,100,917
918,F4,B4BW31,100,918
919,F4,B4BW32,100,919
920,F4,B4BW29,100,920
921,F4,B4BW23,100,921
922,F4,B4BW15,100,922
923,F4,B4BW16,100,923
924,F4,B4BW28,100,924
925,F4,B4BW27,100,925
926,F4,B4BW17,100,926
927,F4,B4BW24,100,927
928,F4,B4BW25,100,928
929,F4,B4BW26,100,929
930,F4,B4BW20,100,930
931,F4,B4BW19,100,931
932,F4,B4BW18,100,932
933,F4,B4BWP03,100,933
934,F4,B4BWP01,100,934
935,F4,B4BW04,100,935
936,F4,B4BW05,100,936
937,F4,B4BW07,100,937
938,F4,B4BW08,100,938
939,F4,B4BWP02,100,939
940,F4,B4AW04,100,940
941,F4,B4AW05,100,941
942,F4,B4BW11,100,942
943,F4,B4BW01,100,943
944,F4,B4BW02,100,944
945,F4,B4BW10,100,945
946,F4,B4BW09,100,946
947,F4,B4BW03,100,947
948,F4,B4BW14,100,948
949,F4,B4BW21,100,949
950,F4,B4BW22,100,950
